full-name;html-url;stars;forks;created-at;updated-at;pushed-at;default-branch;owner-name;owner-id;owner-type;is-fork;fork-parent;last-commit;last-commit-date;domain-folders;domain-files;nlu-files;actions-files;readme-files;n-domain-files;n-nlu-files;n-actions-files;n-readme-files;unclear-match
RasaHQ/rasa;https://github.com/RasaHQ/rasa;19195;4668;2016-10-14T12:27:49Z;2025-01-14T14:22:18Z;2025-01-14T10:29:54Z;3.6.x;RasaHQ;21214473;Organization;False;;d6829b6acc10fd9548798176bb0f9713107c1555;2025-01-14T10:26:14Z;['examples/e2ebot', 'examples/moodbot', 'examples/reminderbot', 'examples/formbot', 'examples/knowledgebasebot', 'examples/rules', 'data/test_domains', 'data/test_nlg', 'rasa/cli/initial_project', 'data/test_domains/test_domain_without_duplicates', 'data/test_domains/test_domain_from_multiple_files', 'examples/concertbot', 'data/test_domains/test_domain_with_duplicates', 'data/test_domains/test_domain_with_separate_session_config', 'examples/responseselectorbot', 'data/test_domains/test_domain_from_directory', 'data/test_spacybot', 'data/test_restaurantbot', 'data/test_domains/test_domain_from_directory_for_entities', 'data/test_domains/test_domain_from_directory_tree', 'data/test_domains/test_domain_from_directory_tree/skill_1_domain', 'data/test/test_integration', 'data/test_domains/test_domain_from_directory_tree/skill_2_domain', 'data/test_custom_action_triggers_action_extract_slots', 'data/test_multi_domain', 'data/test_domains/test_domain_from_directory_tree/skill_2_domain/skill_2_subdirectory', 'data/test_multi_domain/data/MoodBot', 'data/test_e2ebot', 'data/test_from_trigger_intent_with_mapping_conditions', 'data/test_domains/test_domain_files_with_no_session_config_and_custom_session_config', 'data/test/test_integration_err', 'data/test_action_extract_slots_11333', 'data/test_multiproject/projects/GreetBot', 'data/test_multi_domain/data/GreetBot', 'data/test_validation', 'data/test_multiproject/projects/ChitchatBot', 'data/test_from_trigger_intent_with_no_mapping_conditions', 'data/test_moodbot', 'data/test_response_selector_bot'];['data/test_domains/test_domain_from_directory_tree/skill_2_domain/domain_pt3.yml'];[];[];['README.md'];1;0;0;1;[]
RasaHQ/rasa;https://github.com/RasaHQ/rasa;19195;4668;2016-10-14T12:27:49Z;2025-01-14T14:22:18Z;2025-01-14T10:29:54Z;3.6.x;RasaHQ;21214473;Organization;False;;d6829b6acc10fd9548798176bb0f9713107c1555;2025-01-14T10:26:14Z;['examples/e2ebot', 'examples/moodbot', 'examples/reminderbot', 'examples/formbot', 'examples/knowledgebasebot', 'examples/rules', 'data/test_domains', 'data/test_nlg', 'rasa/cli/initial_project', 'data/test_domains/test_domain_without_duplicates', 'data/test_domains/test_domain_from_multiple_files', 'examples/concertbot', 'data/test_domains/test_domain_with_duplicates', 'data/test_domains/test_domain_with_separate_session_config', 'examples/responseselectorbot', 'data/test_domains/test_domain_from_directory', 'data/test_spacybot', 'data/test_restaurantbot', 'data/test_domains/test_domain_from_directory_for_entities', 'data/test_domains/test_domain_from_directory_tree', 'data/test_domains/test_domain_from_directory_tree/skill_1_domain', 'data/test/test_integration', 'data/test_domains/test_domain_from_directory_tree/skill_2_domain', 'data/test_custom_action_triggers_action_extract_slots', 'data/test_multi_domain', 'data/test_domains/test_domain_from_directory_tree/skill_2_domain/skill_2_subdirectory', 'data/test_multi_domain/data/MoodBot', 'data/test_e2ebot', 'data/test_from_trigger_intent_with_mapping_conditions', 'data/test_domains/test_domain_files_with_no_session_config_and_custom_session_config', 'data/test/test_integration_err', 'data/test_action_extract_slots_11333', 'data/test_multiproject/projects/GreetBot', 'data/test_multi_domain/data/GreetBot', 'data/test_validation', 'data/test_multiproject/projects/ChitchatBot', 'data/test_from_trigger_intent_with_no_mapping_conditions', 'data/test_moodbot', 'data/test_response_selector_bot'];['data/test_custom_action_triggers_action_extract_slots/domain.yml'];['data/test_custom_action_triggers_action_extract_slots/nlu.yml'];[];['README.md'];1;1;0;1;[]
RasaHQ/rasa;https://github.com/RasaHQ/rasa;19195;4668;2016-10-14T12:27:49Z;2025-01-14T14:22:18Z;2025-01-14T10:29:54Z;3.6.x;RasaHQ;21214473;Organization;False;;d6829b6acc10fd9548798176bb0f9713107c1555;2025-01-14T10:26:14Z;['examples/e2ebot', 'examples/moodbot', 'examples/reminderbot', 'examples/formbot', 'examples/knowledgebasebot', 'examples/rules', 'data/test_domains', 'data/test_nlg', 'rasa/cli/initial_project', 'data/test_domains/test_domain_without_duplicates', 'data/test_domains/test_domain_from_multiple_files', 'examples/concertbot', 'data/test_domains/test_domain_with_duplicates', 'data/test_domains/test_domain_with_separate_session_config', 'examples/responseselectorbot', 'data/test_domains/test_domain_from_directory', 'data/test_spacybot', 'data/test_restaurantbot', 'data/test_domains/test_domain_from_directory_for_entities', 'data/test_domains/test_domain_from_directory_tree', 'data/test_domains/test_domain_from_directory_tree/skill_1_domain', 'data/test/test_integration', 'data/test_domains/test_domain_from_directory_tree/skill_2_domain', 'data/test_custom_action_triggers_action_extract_slots', 'data/test_multi_domain', 'data/test_domains/test_domain_from_directory_tree/skill_2_domain/skill_2_subdirectory', 'data/test_multi_domain/data/MoodBot', 'data/test_e2ebot', 'data/test_from_trigger_intent_with_mapping_conditions', 'data/test_domains/test_domain_files_with_no_session_config_and_custom_session_config', 'data/test/test_integration_err', 'data/test_action_extract_slots_11333', 'data/test_multiproject/projects/GreetBot', 'data/test_multi_domain/data/GreetBot', 'data/test_validation', 'data/test_multiproject/projects/ChitchatBot', 'data/test_from_trigger_intent_with_no_mapping_conditions', 'data/test_moodbot', 'data/test_response_selector_bot'];['data/test_multi_domain/domain.yml'];[];[];['README.md'];1;0;0;1;[]
RasaHQ/rasa;https://github.com/RasaHQ/rasa;19195;4668;2016-10-14T12:27:49Z;2025-01-14T14:22:18Z;2025-01-14T10:29:54Z;3.6.x;RasaHQ;21214473;Organization;False;;d6829b6acc10fd9548798176bb0f9713107c1555;2025-01-14T10:26:14Z;['examples/e2ebot', 'examples/moodbot', 'examples/reminderbot', 'examples/formbot', 'examples/knowledgebasebot', 'examples/rules', 'data/test_domains', 'data/test_nlg', 'rasa/cli/initial_project', 'data/test_domains/test_domain_without_duplicates', 'data/test_domains/test_domain_from_multiple_files', 'examples/concertbot', 'data/test_domains/test_domain_with_duplicates', 'data/test_domains/test_domain_with_separate_session_config', 'examples/responseselectorbot', 'data/test_domains/test_domain_from_directory', 'data/test_spacybot', 'data/test_restaurantbot', 'data/test_domains/test_domain_from_directory_for_entities', 'data/test_domains/test_domain_from_directory_tree', 'data/test_domains/test_domain_from_directory_tree/skill_1_domain', 'data/test/test_integration', 'data/test_domains/test_domain_from_directory_tree/skill_2_domain', 'data/test_custom_action_triggers_action_extract_slots', 'data/test_multi_domain', 'data/test_domains/test_domain_from_directory_tree/skill_2_domain/skill_2_subdirectory', 'data/test_multi_domain/data/MoodBot', 'data/test_e2ebot', 'data/test_from_trigger_intent_with_mapping_conditions', 'data/test_domains/test_domain_files_with_no_session_config_and_custom_session_config', 'data/test/test_integration_err', 'data/test_action_extract_slots_11333', 'data/test_multiproject/projects/GreetBot', 'data/test_multi_domain/data/GreetBot', 'data/test_validation', 'data/test_multiproject/projects/ChitchatBot', 'data/test_from_trigger_intent_with_no_mapping_conditions', 'data/test_moodbot', 'data/test_response_selector_bot'];['data/test_domains/test_domain_from_directory_tree/skill_2_domain/skill_2_subdirectory/domain_pt4.yml'];[];[];['README.md'];1;0;0;1;[]
RasaHQ/rasa;https://github.com/RasaHQ/rasa;19195;4668;2016-10-14T12:27:49Z;2025-01-14T14:22:18Z;2025-01-14T10:29:54Z;3.6.x;RasaHQ;21214473;Organization;False;;d6829b6acc10fd9548798176bb0f9713107c1555;2025-01-14T10:26:14Z;['examples/e2ebot', 'examples/moodbot', 'examples/reminderbot', 'examples/formbot', 'examples/knowledgebasebot', 'examples/rules', 'data/test_domains', 'data/test_nlg', 'rasa/cli/initial_project', 'data/test_domains/test_domain_without_duplicates', 'data/test_domains/test_domain_from_multiple_files', 'examples/concertbot', 'data/test_domains/test_domain_with_duplicates', 'data/test_domains/test_domain_with_separate_session_config', 'examples/responseselectorbot', 'data/test_domains/test_domain_from_directory', 'data/test_spacybot', 'data/test_restaurantbot', 'data/test_domains/test_domain_from_directory_for_entities', 'data/test_domains/test_domain_from_directory_tree', 'data/test_domains/test_domain_from_directory_tree/skill_1_domain', 'data/test/test_integration', 'data/test_domains/test_domain_from_directory_tree/skill_2_domain', 'data/test_custom_action_triggers_action_extract_slots', 'data/test_multi_domain', 'data/test_domains/test_domain_from_directory_tree/skill_2_domain/skill_2_subdirectory', 'data/test_multi_domain/data/MoodBot', 'data/test_e2ebot', 'data/test_from_trigger_intent_with_mapping_conditions', 'data/test_domains/test_domain_files_with_no_session_config_and_custom_session_config', 'data/test/test_integration_err', 'data/test_action_extract_slots_11333', 'data/test_multiproject/projects/GreetBot', 'data/test_multi_domain/data/GreetBot', 'data/test_validation', 'data/test_multiproject/projects/ChitchatBot', 'data/test_from_trigger_intent_with_no_mapping_conditions', 'data/test_moodbot', 'data/test_response_selector_bot'];['data/test_multi_domain/data/MoodBot/domain.yml'];['data/test_multi_domain/data/MoodBot/data/nlu.yml'];[];['README.md'];1;1;0;1;['data/test_multi_domain/data/nlu.yml']
RasaHQ/rasa;https://github.com/RasaHQ/rasa;19195;4668;2016-10-14T12:27:49Z;2025-01-14T14:22:18Z;2025-01-14T10:29:54Z;3.6.x;RasaHQ;21214473;Organization;False;;d6829b6acc10fd9548798176bb0f9713107c1555;2025-01-14T10:26:14Z;['examples/e2ebot', 'examples/moodbot', 'examples/reminderbot', 'examples/formbot', 'examples/knowledgebasebot', 'examples/rules', 'data/test_domains', 'data/test_nlg', 'rasa/cli/initial_project', 'data/test_domains/test_domain_without_duplicates', 'data/test_domains/test_domain_from_multiple_files', 'examples/concertbot', 'data/test_domains/test_domain_with_duplicates', 'data/test_domains/test_domain_with_separate_session_config', 'examples/responseselectorbot', 'data/test_domains/test_domain_from_directory', 'data/test_spacybot', 'data/test_restaurantbot', 'data/test_domains/test_domain_from_directory_for_entities', 'data/test_domains/test_domain_from_directory_tree', 'data/test_domains/test_domain_from_directory_tree/skill_1_domain', 'data/test/test_integration', 'data/test_domains/test_domain_from_directory_tree/skill_2_domain', 'data/test_custom_action_triggers_action_extract_slots', 'data/test_multi_domain', 'data/test_domains/test_domain_from_directory_tree/skill_2_domain/skill_2_subdirectory', 'data/test_multi_domain/data/MoodBot', 'data/test_e2ebot', 'data/test_from_trigger_intent_with_mapping_conditions', 'data/test_domains/test_domain_files_with_no_session_config_and_custom_session_config', 'data/test/test_integration_err', 'data/test_action_extract_slots_11333', 'data/test_multiproject/projects/GreetBot', 'data/test_multi_domain/data/GreetBot', 'data/test_validation', 'data/test_multiproject/projects/ChitchatBot', 'data/test_from_trigger_intent_with_no_mapping_conditions', 'data/test_moodbot', 'data/test_response_selector_bot'];['data/test_e2ebot/domain.yml'];['data/test_e2ebot/data/nlu.yml'];[];['README.md'];1;1;0;1;[]
RasaHQ/rasa;https://github.com/RasaHQ/rasa;19195;4668;2016-10-14T12:27:49Z;2025-01-14T14:22:18Z;2025-01-14T10:29:54Z;3.6.x;RasaHQ;21214473;Organization;False;;d6829b6acc10fd9548798176bb0f9713107c1555;2025-01-14T10:26:14Z;['examples/e2ebot', 'examples/moodbot', 'examples/reminderbot', 'examples/formbot', 'examples/knowledgebasebot', 'examples/rules', 'data/test_domains', 'data/test_nlg', 'rasa/cli/initial_project', 'data/test_domains/test_domain_without_duplicates', 'data/test_domains/test_domain_from_multiple_files', 'examples/concertbot', 'data/test_domains/test_domain_with_duplicates', 'data/test_domains/test_domain_with_separate_session_config', 'examples/responseselectorbot', 'data/test_domains/test_domain_from_directory', 'data/test_spacybot', 'data/test_restaurantbot', 'data/test_domains/test_domain_from_directory_for_entities', 'data/test_domains/test_domain_from_directory_tree', 'data/test_domains/test_domain_from_directory_tree/skill_1_domain', 'data/test/test_integration', 'data/test_domains/test_domain_from_directory_tree/skill_2_domain', 'data/test_custom_action_triggers_action_extract_slots', 'data/test_multi_domain', 'data/test_domains/test_domain_from_directory_tree/skill_2_domain/skill_2_subdirectory', 'data/test_multi_domain/data/MoodBot', 'data/test_e2ebot', 'data/test_from_trigger_intent_with_mapping_conditions', 'data/test_domains/test_domain_files_with_no_session_config_and_custom_session_config', 'data/test/test_integration_err', 'data/test_action_extract_slots_11333', 'data/test_multiproject/projects/GreetBot', 'data/test_multi_domain/data/GreetBot', 'data/test_validation', 'data/test_multiproject/projects/ChitchatBot', 'data/test_from_trigger_intent_with_no_mapping_conditions', 'data/test_moodbot', 'data/test_response_selector_bot'];['data/test_from_trigger_intent_with_mapping_conditions/domain.yml'];['data/test_from_trigger_intent_with_mapping_conditions/nlu.yml'];[];['README.md'];1;1;0;1;[]
RasaHQ/rasa;https://github.com/RasaHQ/rasa;19195;4668;2016-10-14T12:27:49Z;2025-01-14T14:22:18Z;2025-01-14T10:29:54Z;3.6.x;RasaHQ;21214473;Organization;False;;d6829b6acc10fd9548798176bb0f9713107c1555;2025-01-14T10:26:14Z;['examples/e2ebot', 'examples/moodbot', 'examples/reminderbot', 'examples/formbot', 'examples/knowledgebasebot', 'examples/rules', 'data/test_domains', 'data/test_nlg', 'rasa/cli/initial_project', 'data/test_domains/test_domain_without_duplicates', 'data/test_domains/test_domain_from_multiple_files', 'examples/concertbot', 'data/test_domains/test_domain_with_duplicates', 'data/test_domains/test_domain_with_separate_session_config', 'examples/responseselectorbot', 'data/test_domains/test_domain_from_directory', 'data/test_spacybot', 'data/test_restaurantbot', 'data/test_domains/test_domain_from_directory_for_entities', 'data/test_domains/test_domain_from_directory_tree', 'data/test_domains/test_domain_from_directory_tree/skill_1_domain', 'data/test/test_integration', 'data/test_domains/test_domain_from_directory_tree/skill_2_domain', 'data/test_custom_action_triggers_action_extract_slots', 'data/test_multi_domain', 'data/test_domains/test_domain_from_directory_tree/skill_2_domain/skill_2_subdirectory', 'data/test_multi_domain/data/MoodBot', 'data/test_e2ebot', 'data/test_from_trigger_intent_with_mapping_conditions', 'data/test_domains/test_domain_files_with_no_session_config_and_custom_session_config', 'data/test/test_integration_err', 'data/test_action_extract_slots_11333', 'data/test_multiproject/projects/GreetBot', 'data/test_multi_domain/data/GreetBot', 'data/test_validation', 'data/test_multiproject/projects/ChitchatBot', 'data/test_from_trigger_intent_with_no_mapping_conditions', 'data/test_moodbot', 'data/test_response_selector_bot'];['data/test_domains/test_domain_files_with_no_session_config_and_custom_session_config/domain.yml'];['data/test_domains/test_domain_files_with_no_session_config_and_custom_session_config/data/nlu.yml'];[];['README.md'];1;1;0;1;[]
RasaHQ/rasa;https://github.com/RasaHQ/rasa;19195;4668;2016-10-14T12:27:49Z;2025-01-14T14:22:18Z;2025-01-14T10:29:54Z;3.6.x;RasaHQ;21214473;Organization;False;;d6829b6acc10fd9548798176bb0f9713107c1555;2025-01-14T10:26:14Z;['examples/e2ebot', 'examples/moodbot', 'examples/reminderbot', 'examples/formbot', 'examples/knowledgebasebot', 'examples/rules', 'data/test_domains', 'data/test_nlg', 'rasa/cli/initial_project', 'data/test_domains/test_domain_without_duplicates', 'data/test_domains/test_domain_from_multiple_files', 'examples/concertbot', 'data/test_domains/test_domain_with_duplicates', 'data/test_domains/test_domain_with_separate_session_config', 'examples/responseselectorbot', 'data/test_domains/test_domain_from_directory', 'data/test_spacybot', 'data/test_restaurantbot', 'data/test_domains/test_domain_from_directory_for_entities', 'data/test_domains/test_domain_from_directory_tree', 'data/test_domains/test_domain_from_directory_tree/skill_1_domain', 'data/test/test_integration', 'data/test_domains/test_domain_from_directory_tree/skill_2_domain', 'data/test_custom_action_triggers_action_extract_slots', 'data/test_multi_domain', 'data/test_domains/test_domain_from_directory_tree/skill_2_domain/skill_2_subdirectory', 'data/test_multi_domain/data/MoodBot', 'data/test_e2ebot', 'data/test_from_trigger_intent_with_mapping_conditions', 'data/test_domains/test_domain_files_with_no_session_config_and_custom_session_config', 'data/test/test_integration_err', 'data/test_action_extract_slots_11333', 'data/test_multiproject/projects/GreetBot', 'data/test_multi_domain/data/GreetBot', 'data/test_validation', 'data/test_multiproject/projects/ChitchatBot', 'data/test_from_trigger_intent_with_no_mapping_conditions', 'data/test_moodbot', 'data/test_response_selector_bot'];['data/test/test_integration_err/domain.yml'];['data/test/test_integration_err/data/nlu.yml'];[];['README.md'];1;1;0;1;[]
RasaHQ/rasa;https://github.com/RasaHQ/rasa;19195;4668;2016-10-14T12:27:49Z;2025-01-14T14:22:18Z;2025-01-14T10:29:54Z;3.6.x;RasaHQ;21214473;Organization;False;;d6829b6acc10fd9548798176bb0f9713107c1555;2025-01-14T10:26:14Z;['examples/e2ebot', 'examples/moodbot', 'examples/reminderbot', 'examples/formbot', 'examples/knowledgebasebot', 'examples/rules', 'data/test_domains', 'data/test_nlg', 'rasa/cli/initial_project', 'data/test_domains/test_domain_without_duplicates', 'data/test_domains/test_domain_from_multiple_files', 'examples/concertbot', 'data/test_domains/test_domain_with_duplicates', 'data/test_domains/test_domain_with_separate_session_config', 'examples/responseselectorbot', 'data/test_domains/test_domain_from_directory', 'data/test_spacybot', 'data/test_restaurantbot', 'data/test_domains/test_domain_from_directory_for_entities', 'data/test_domains/test_domain_from_directory_tree', 'data/test_domains/test_domain_from_directory_tree/skill_1_domain', 'data/test/test_integration', 'data/test_domains/test_domain_from_directory_tree/skill_2_domain', 'data/test_custom_action_triggers_action_extract_slots', 'data/test_multi_domain', 'data/test_domains/test_domain_from_directory_tree/skill_2_domain/skill_2_subdirectory', 'data/test_multi_domain/data/MoodBot', 'data/test_e2ebot', 'data/test_from_trigger_intent_with_mapping_conditions', 'data/test_domains/test_domain_files_with_no_session_config_and_custom_session_config', 'data/test/test_integration_err', 'data/test_action_extract_slots_11333', 'data/test_multiproject/projects/GreetBot', 'data/test_multi_domain/data/GreetBot', 'data/test_validation', 'data/test_multiproject/projects/ChitchatBot', 'data/test_from_trigger_intent_with_no_mapping_conditions', 'data/test_moodbot', 'data/test_response_selector_bot'];['data/test_action_extract_slots_11333/domain.yml'];['data/test_action_extract_slots_11333/data/nlu.yml'];[];['README.md'];1;1;0;1;[]
RasaHQ/rasa;https://github.com/RasaHQ/rasa;19195;4668;2016-10-14T12:27:49Z;2025-01-14T14:22:18Z;2025-01-14T10:29:54Z;3.6.x;RasaHQ;21214473;Organization;False;;d6829b6acc10fd9548798176bb0f9713107c1555;2025-01-14T10:26:14Z;['examples/e2ebot', 'examples/moodbot', 'examples/reminderbot', 'examples/formbot', 'examples/knowledgebasebot', 'examples/rules', 'data/test_domains', 'data/test_nlg', 'rasa/cli/initial_project', 'data/test_domains/test_domain_without_duplicates', 'data/test_domains/test_domain_from_multiple_files', 'examples/concertbot', 'data/test_domains/test_domain_with_duplicates', 'data/test_domains/test_domain_with_separate_session_config', 'examples/responseselectorbot', 'data/test_domains/test_domain_from_directory', 'data/test_spacybot', 'data/test_restaurantbot', 'data/test_domains/test_domain_from_directory_for_entities', 'data/test_domains/test_domain_from_directory_tree', 'data/test_domains/test_domain_from_directory_tree/skill_1_domain', 'data/test/test_integration', 'data/test_domains/test_domain_from_directory_tree/skill_2_domain', 'data/test_custom_action_triggers_action_extract_slots', 'data/test_multi_domain', 'data/test_domains/test_domain_from_directory_tree/skill_2_domain/skill_2_subdirectory', 'data/test_multi_domain/data/MoodBot', 'data/test_e2ebot', 'data/test_from_trigger_intent_with_mapping_conditions', 'data/test_domains/test_domain_files_with_no_session_config_and_custom_session_config', 'data/test/test_integration_err', 'data/test_action_extract_slots_11333', 'data/test_multiproject/projects/GreetBot', 'data/test_multi_domain/data/GreetBot', 'data/test_validation', 'data/test_multiproject/projects/ChitchatBot', 'data/test_from_trigger_intent_with_no_mapping_conditions', 'data/test_moodbot', 'data/test_response_selector_bot'];['data/test_multiproject/projects/GreetBot/domain.yml'];['data/test_multiproject/projects/GreetBot/data/nlu.yml'];[];['README.md'];1;1;0;1;[]
RasaHQ/rasa;https://github.com/RasaHQ/rasa;19195;4668;2016-10-14T12:27:49Z;2025-01-14T14:22:18Z;2025-01-14T10:29:54Z;3.6.x;RasaHQ;21214473;Organization;False;;d6829b6acc10fd9548798176bb0f9713107c1555;2025-01-14T10:26:14Z;['examples/e2ebot', 'examples/moodbot', 'examples/reminderbot', 'examples/formbot', 'examples/knowledgebasebot', 'examples/rules', 'data/test_domains', 'data/test_nlg', 'rasa/cli/initial_project', 'data/test_domains/test_domain_without_duplicates', 'data/test_domains/test_domain_from_multiple_files', 'examples/concertbot', 'data/test_domains/test_domain_with_duplicates', 'data/test_domains/test_domain_with_separate_session_config', 'examples/responseselectorbot', 'data/test_domains/test_domain_from_directory', 'data/test_spacybot', 'data/test_restaurantbot', 'data/test_domains/test_domain_from_directory_for_entities', 'data/test_domains/test_domain_from_directory_tree', 'data/test_domains/test_domain_from_directory_tree/skill_1_domain', 'data/test/test_integration', 'data/test_domains/test_domain_from_directory_tree/skill_2_domain', 'data/test_custom_action_triggers_action_extract_slots', 'data/test_multi_domain', 'data/test_domains/test_domain_from_directory_tree/skill_2_domain/skill_2_subdirectory', 'data/test_multi_domain/data/MoodBot', 'data/test_e2ebot', 'data/test_from_trigger_intent_with_mapping_conditions', 'data/test_domains/test_domain_files_with_no_session_config_and_custom_session_config', 'data/test/test_integration_err', 'data/test_action_extract_slots_11333', 'data/test_multiproject/projects/GreetBot', 'data/test_multi_domain/data/GreetBot', 'data/test_validation', 'data/test_multiproject/projects/ChitchatBot', 'data/test_from_trigger_intent_with_no_mapping_conditions', 'data/test_moodbot', 'data/test_response_selector_bot'];['data/test_multi_domain/data/GreetBot/domain.yml'];['data/test_multi_domain/data/GreetBot/data/nlu.yml'];[];['README.md'];1;1;0;1;[]
RasaHQ/rasa;https://github.com/RasaHQ/rasa;19195;4668;2016-10-14T12:27:49Z;2025-01-14T14:22:18Z;2025-01-14T10:29:54Z;3.6.x;RasaHQ;21214473;Organization;False;;d6829b6acc10fd9548798176bb0f9713107c1555;2025-01-14T10:26:14Z;['examples/e2ebot', 'examples/moodbot', 'examples/reminderbot', 'examples/formbot', 'examples/knowledgebasebot', 'examples/rules', 'data/test_domains', 'data/test_nlg', 'rasa/cli/initial_project', 'data/test_domains/test_domain_without_duplicates', 'data/test_domains/test_domain_from_multiple_files', 'examples/concertbot', 'data/test_domains/test_domain_with_duplicates', 'data/test_domains/test_domain_with_separate_session_config', 'examples/responseselectorbot', 'data/test_domains/test_domain_from_directory', 'data/test_spacybot', 'data/test_restaurantbot', 'data/test_domains/test_domain_from_directory_for_entities', 'data/test_domains/test_domain_from_directory_tree', 'data/test_domains/test_domain_from_directory_tree/skill_1_domain', 'data/test/test_integration', 'data/test_domains/test_domain_from_directory_tree/skill_2_domain', 'data/test_custom_action_triggers_action_extract_slots', 'data/test_multi_domain', 'data/test_domains/test_domain_from_directory_tree/skill_2_domain/skill_2_subdirectory', 'data/test_multi_domain/data/MoodBot', 'data/test_e2ebot', 'data/test_from_trigger_intent_with_mapping_conditions', 'data/test_domains/test_domain_files_with_no_session_config_and_custom_session_config', 'data/test/test_integration_err', 'data/test_action_extract_slots_11333', 'data/test_multiproject/projects/GreetBot', 'data/test_multi_domain/data/GreetBot', 'data/test_validation', 'data/test_multiproject/projects/ChitchatBot', 'data/test_from_trigger_intent_with_no_mapping_conditions', 'data/test_moodbot', 'data/test_response_selector_bot'];['data/test_validation/domain.yml'];['data/test_validation/data/nlu.yml'];[];['README.md'];1;1;0;1;[]
RasaHQ/rasa;https://github.com/RasaHQ/rasa;19195;4668;2016-10-14T12:27:49Z;2025-01-14T14:22:18Z;2025-01-14T10:29:54Z;3.6.x;RasaHQ;21214473;Organization;False;;d6829b6acc10fd9548798176bb0f9713107c1555;2025-01-14T10:26:14Z;['examples/e2ebot', 'examples/moodbot', 'examples/reminderbot', 'examples/formbot', 'examples/knowledgebasebot', 'examples/rules', 'data/test_domains', 'data/test_nlg', 'rasa/cli/initial_project', 'data/test_domains/test_domain_without_duplicates', 'data/test_domains/test_domain_from_multiple_files', 'examples/concertbot', 'data/test_domains/test_domain_with_duplicates', 'data/test_domains/test_domain_with_separate_session_config', 'examples/responseselectorbot', 'data/test_domains/test_domain_from_directory', 'data/test_spacybot', 'data/test_restaurantbot', 'data/test_domains/test_domain_from_directory_for_entities', 'data/test_domains/test_domain_from_directory_tree', 'data/test_domains/test_domain_from_directory_tree/skill_1_domain', 'data/test/test_integration', 'data/test_domains/test_domain_from_directory_tree/skill_2_domain', 'data/test_custom_action_triggers_action_extract_slots', 'data/test_multi_domain', 'data/test_domains/test_domain_from_directory_tree/skill_2_domain/skill_2_subdirectory', 'data/test_multi_domain/data/MoodBot', 'data/test_e2ebot', 'data/test_from_trigger_intent_with_mapping_conditions', 'data/test_domains/test_domain_files_with_no_session_config_and_custom_session_config', 'data/test/test_integration_err', 'data/test_action_extract_slots_11333', 'data/test_multiproject/projects/GreetBot', 'data/test_multi_domain/data/GreetBot', 'data/test_validation', 'data/test_multiproject/projects/ChitchatBot', 'data/test_from_trigger_intent_with_no_mapping_conditions', 'data/test_moodbot', 'data/test_response_selector_bot'];['data/test_multiproject/projects/ChitchatBot/domain.yml'];['data/test_multiproject/projects/ChitchatBot/data/nlu.yml'];[];['README.md'];1;1;0;1;[]
RasaHQ/rasa;https://github.com/RasaHQ/rasa;19195;4668;2016-10-14T12:27:49Z;2025-01-14T14:22:18Z;2025-01-14T10:29:54Z;3.6.x;RasaHQ;21214473;Organization;False;;d6829b6acc10fd9548798176bb0f9713107c1555;2025-01-14T10:26:14Z;['examples/e2ebot', 'examples/moodbot', 'examples/reminderbot', 'examples/formbot', 'examples/knowledgebasebot', 'examples/rules', 'data/test_domains', 'data/test_nlg', 'rasa/cli/initial_project', 'data/test_domains/test_domain_without_duplicates', 'data/test_domains/test_domain_from_multiple_files', 'examples/concertbot', 'data/test_domains/test_domain_with_duplicates', 'data/test_domains/test_domain_with_separate_session_config', 'examples/responseselectorbot', 'data/test_domains/test_domain_from_directory', 'data/test_spacybot', 'data/test_restaurantbot', 'data/test_domains/test_domain_from_directory_for_entities', 'data/test_domains/test_domain_from_directory_tree', 'data/test_domains/test_domain_from_directory_tree/skill_1_domain', 'data/test/test_integration', 'data/test_domains/test_domain_from_directory_tree/skill_2_domain', 'data/test_custom_action_triggers_action_extract_slots', 'data/test_multi_domain', 'data/test_domains/test_domain_from_directory_tree/skill_2_domain/skill_2_subdirectory', 'data/test_multi_domain/data/MoodBot', 'data/test_e2ebot', 'data/test_from_trigger_intent_with_mapping_conditions', 'data/test_domains/test_domain_files_with_no_session_config_and_custom_session_config', 'data/test/test_integration_err', 'data/test_action_extract_slots_11333', 'data/test_multiproject/projects/GreetBot', 'data/test_multi_domain/data/GreetBot', 'data/test_validation', 'data/test_multiproject/projects/ChitchatBot', 'data/test_from_trigger_intent_with_no_mapping_conditions', 'data/test_moodbot', 'data/test_response_selector_bot'];['data/test_from_trigger_intent_with_no_mapping_conditions/domain.yml'];['data/test_from_trigger_intent_with_no_mapping_conditions/nlu.yml'];[];['README.md'];1;1;0;1;[]
